"Figure NA.6 – Values of turbulence correction factor kI,T for sites in Town terrain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, Height (m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.372,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5644,1.5483,1.5325,1.517,1.5019,1.4871,1.4725,1.4583,1.4443,1.4306,1.4172,1.404,1.3911,1.3783,1.3658,1.3536,1.3415,1.3296,1.3179,1.3064,1.2951,1.284,1.273,1.2622,1.2516,1.241,1.2307,1.2205,1.2104,1.2004,1.1905,1.1808,1.1711,1.1616,1.1522,1.1428,1.1335,1.1243,1.1152,1.1061,1.0971,1.0881,1.0792,1.0703,1.0614,1.0526,1.0437,1.0349,1.026,1.0171,1.0082,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.398,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5597,1.5439,1.5285,1.5133,1.4985,1.4839,1.4697,1.4557,1.442,1.4286,1.4154,1.4024,1.3897,1.3772,1.3649,1.3528,1.3409,1.3293,1.3178,1.3065,1.2953,1.2844,1.2736,1.2629,1.2524,1.2421,1.2319,1.2218,1.2118,1.202,1.1923,1.1827,1.1732,1.1637,1.1544,1.1452,1.136,1.1269,1.1179,1.1089,1.1,1.0911,1.0823,1.0735,1.0647,1.0559,1.0471,1.0383,1.0295,1.0207,1.0118,1.003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.427,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5553,1.5398,1.5246,1.5098,1.4952,1.4809,1.467,1.4532,1.4398,1.4266,1.4136,1.4009,1.3884,1.3761,1.364,1.3521,1.3405,1.329,1.3177,1.3066,1.2956,1.2848,1.2742,1.2637,1.2534,1.2432,1.2331,1.2232,1.2134,1.2037,1.1941,1.1846,1.1752,1.1659,1.1567,1.1476,1.1385,1.1295,1.1206,1.1117,1.1029,1.0941,1.0854,1.0766,1.0679,1.0592,1.0505,1.0418,1.033,1.0243,1.0155,1.0066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.457,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.551,1.5358,1.5209,1.5063,1.4921,1.4781,1.4643,1.4509,1.4377,1.4247,1.412,1.3995,1.3872,1.3751,1.3632,1.3515,1.3401,1.3288,1.3177,1.3067,1.2959,1.2853,1.2748,1.2645,1.2543,1.2443,1.2344,1.2246,1.2149,1.2053,1.1959,1.1865,1.1773,1.1681,1.159,1.15,1.141,1.1322,1.1233,1.1146,1.1058,1.0971,1.0884,1.0798,1.0711,1.0625,1.0539,1.0452,1.0365,1.0278,1.0191,1.0102,1.0014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.49,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5319,1.5174,1.5031,1.4891,1.4753,1.4619,1.4486,1.4357,1.4229,1.4104,1.3981,1.386,1.3742,1.3625,1.351,1.3397,1.3286,1.3177,1.3069,1.2963,1.2858,1.2755,1.2654,1.2553,1.2454,1.2357,1.226,1.2165,1.2071,1.1977,1.1885,1.1794,1.1703,1.1613,1.1524,1.1436,1.1348,1.1261,1.1174,1.1088,1.1001,1.0915,1.083,1.0744,1.0658,1.0572,1.0487,1.04,1.0314,1.0226,1.0139,1.005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.525,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5282,1.5139,1.4999,1.4862,1.4727,1.4595,1.4465,1.4337,1.4212,1.4089,1.3969,1.385,1.3733,1.3619,1.3506,1.3395,1.3285,1.3178,1.3072,1.2967,1.2864,1.2763,1.2663,1.2564,1.2466,1.237,1.2275,1.2181,1.2088,1.1996,1.1905,1.1815,1.1725,1.1637,1.1549,1.1461,1.1375,1.1288,1.1202,1.1117,1.1032,1.0947,1.0862,1.0777,1.0692,1.0606,1.0521,1.0435,1.0349,1.0262,1.0175,1.0087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.562,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5247,1.5107,1.4969,1.4834,1.4702,1.4572,1.4444,1.4319,1.4196,1.4076,1.3957,1.384,1.3726,1.3613,1.3502,1.3392,1.3285,1.3179,1.3075,1.2972,1.2871,1.2771,1.2672,1.2575,1.2479,1.2384,1.229,1.2197,1.2106,1.2015,1.1925,1.1836,1.1748,1.166,1.1574,1.1487,1.1401,1.1316,1.1231,1.1146,1.1062,1.0978,1.0894,1.0809,1.0725,1.064,1.0556,1.047,1.0385,1.0298,1.0211,1.0124,1.0035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.603,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5213,1.5075,1.494,1.4808,1.4678,1.455,1.4425,1.4302,1.4181,1.4063,1.3946,1.3831,1.3719,1.3608,1.3498,1.3391,1.3285,1.3181,1.3078,1.2977,1.2877,1.2779,1.2682,1.2586,1.2491,1.2398,1.2306,1.2214,1.2124,1.2034,1.1946,1.1858,1.1771,1.1684,1.1599,1.1513,1.1429,1.1344,1.126,1.1176,1.1093,1.1009,1.0926,1.0842,1.0758,1.0674,1.059,1.0505,1.042,1.0334,1.0248,1.016,1.0072,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.646,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5277,1.518,1.5045,1.4912,1.4782,1.4655,1.453,1.4407,1.4286,1.4167,1.4051,1.3936,1.3823,1.3712,1.3603,1.3496,1.339,1.3286,1.3184,1.3083,1.2983,1.2885,1.2788,1.2692,1.2598,1.2505,1.2413,1.2321,1.2231,1.2142,1.2054,1.1967,1.188,1.1794,1.1709,1.1624,1.154,1.1456,1.1372,1.1289,1.1206,1.1123,1.1041,1.0958,1.0875,1.0792,1.0709,1.0625,1.0541,1.0456,1.037,1.0284,1.0197,1.0108,1.0019,1,1,1,1,1,1,1,1,1,1,1,1
0.692,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5277,1.5235,1.5148,1.5016,1.4886,1.4758,1.4633,1.451,1.4389,1.4271,1.4154,1.4039,1.3927,1.3816,1.3707,1.36,1.3494,1.339,1.3288,1.3187,1.3087,1.2989,1.2893,1.2797,1.2703,1.261,1.2518,1.2427,1.2338,1.2249,1.2161,1.2074,1.1988,1.1902,1.1817,1.1733,1.1649,1.1566,1.1483,1.1401,1.1318,1.1236,1.1154,1.1072,1.099,1.0908,1.0826,1.0743,1.066,1.0576,1.0491,1.0406,1.032,1.0233,1.0145,1.0056,1,1,1,1,1,1,1,1,1,1,1
0.741,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5277,1.5235,1.5194,1.5118,1.4988,1.486,1.4735,1.4612,1.4491,1.4373,1.4256,1.4142,1.4029,1.3918,1.3809,1.3702,1.3597,1.3493,1.339,1.329,1.319,1.3093,1.2996,1.2901,1.2807,1.2714,1.2623,1.2532,1.2443,1.2354,1.2267,1.218,1.2094,1.2009,1.1925,1.1841,1.1758,1.1675,1.1593,1.1511,1.1429,1.1348,1.1267,1.1185,1.1104,1.1023,1.0941,1.086,1.0777,1.0695,1.0611,1.0527,1.0443,1.0357,1.027,1.0182,1.0093,1.0002,1,1,1,1,1,1,1,1,1
0.794,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5277,1.5235,1.5194,1.5156,1.5089,1.4962,1.4836,1.4713,1.4592,1.4474,1.4357,1.4243,1.413,1.4019,1.391,1.3803,1.3698,1.3594,1.3492,1.3391,1.3292,1.3195,1.3098,1.3003,1.291,1.2817,1.2726,1.2636,1.2547,1.2459,1.2371,1.2285,1.22,1.2115,1.2031,1.1948,1.1865,1.1783,1.1701,1.162,1.1539,1.1458,1.1378,1.1297,1.1217,1.1136,1.1056,1.0975,1.0894,1.0812,1.073,1.0647,1.0563,1.0479,1.0393,1.0307,1.0219,1.013,1.0039,1,1,1,1,1,1,1,1
0.851,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5277,1.5235,1.5194,1.5156,1.5119,1.5061,1.4936,1.4813,1.4692,1.4574,1.4457,1.4343,1.423,1.4119,1.4011,1.3903,1.3798,1.3695,1.3593,1.3492,1.3393,1.3296,1.32,1.3105,1.3011,1.2919,1.2828,1.2738,1.2649,1.2562,1.2475,1.2389,1.2304,1.222,1.2136,1.2053,1.1971,1.189,1.1808,1.1728,1.1647,1.1567,1.1488,1.1408,1.1328,1.1249,1.1169,1.1089,1.1009,1.0928,1.0847,1.0765,1.0683,1.0599,1.0515,1.043,1.0344,1.0256,1.0167,1.0076,1,1,1,1,1,1,1
0.912,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5277,1.5235,1.5194,1.5156,1.5119,1.5084,1.5035,1.4912,1.4791,1.4672,1.4556,1.4441,1.4329,1.4218,1.4109,1.4002,1.3897,1.3794,1.3692,1.3592,1.3493,1.3395,1.33,1.3205,1.3112,1.302,1.2929,1.2839,1.2751,1.2663,1.2577,1.2491,1.2407,1.2323,1.224,1.2158,1.2076,1.1995,1.1914,1.1834,1.1755,1.1675,1.1596,1.1517,1.1438,1.136,1.1281,1.1202,1.1122,1.1043,1.0963,1.0882,1.0801,1.0719,1.0636,1.0552,1.0467,1.0381,1.0293,1.0204,1.0113,1.0021,1,1,1,1,1
0.977,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5277,1.5235,1.5194,1.5156,1.5119,1.5084,1.505,1.5009,1.4888,1.477,1.4653,1.4539,1.4426,1.4316,1.4207,1.41,1.3995,1.3892,1.379,1.369,1.3591,1.3494,1.3398,1.3304,1.3211,1.3119,1.3029,1.2939,1.2851,1.2764,1.2678,1.2593,1.2509,1.2425,1.2343,1.2261,1.218,1.2099,1.2019,1.194,1.1861,1.1782,1.1704,1.1625,1.1547,1.1469,1.1391,1.1313,1.1235,1.1156,1.1077,1.0997,1.0917,1.0837,1.0755,1.0672,1.0589,1.0504,1.0418,1.033,1.0241,1.015,1.0058,1,1,1,1
1.047,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5277,1.5235,1.5194,1.5156,1.5119,1.5084,1.505,1.5019,1.4985,1.4866,1.475,1.4635,1.4523,1.4412,1.4304,1.4197,1.4092,1.3989,1.3887,1.3787,1.3689,1.3592,1.3496,1.3402,1.3309,1.3218,1.3127,1.3038,1.295,1.2864,1.2778,1.2693,1.2609,1.2526,1.2444,1.2363,1.2282,1.2202,1.2123,1.2044,1.1965,1.1887,1.181,1.1732,1.1655,1.1578,1.15,1.1423,1.1346,1.1268,1.119,1.1112,1.1033,1.0953,1.0873,1.0791,1.0709,1.0626,1.0541,1.0455,1.0368,1.0278,1.0187,1.0095,1,1,1
1.122,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5277,1.5235,1.5194,1.5156,1.5119,1.5084,1.505,1.5019,1.4989,1.4961,1.4845,1.4731,1.4618,1.4508,1.4399,1.4293,1.4188,1.4085,1.3983,1.3883,1.3785,1.3688,1.3593,1.3499,1.3406,1.3315,1.3225,1.3136,1.3049,1.2962,1.2877,1.2792,1.2709,1.2626,1.2545,1.2464,1.2383,1.2304,1.2225,1.2147,1.2069,1.1992,1.1915,1.1838,1.1761,1.1685,1.1609,1.1532,1.1456,1.1379,1.1302,1.1225,1.1147,1.1068,1.0989,1.0909,1.0828,1.0746,1.0663,1.0579,1.0493,1.0405,1.0316,1.0225,1.0132,1.0036,1
1.202,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5277,1.5235,1.5194,1.5156,1.5119,1.5084,1.505,1.5019,1.4989,1.4961,1.4935,1.4825,1.4713,1.4602,1.4494,1.4387,1.4282,1.4179,1.4078,1.3978,1.388,1.3783,1.3688,1.3594,1.3502,1.3411,1.3321,1.3233,1.3146,1.3059,1.2974,1.289,1.2807,1.2725,1.2644,1.2563,1.2484,1.2405,1.2326,1.2249,1.2171,1.2095,1.2018,1.1942,1.1866,1.1791,1.1715,1.164,1.1564,1.1489,1.1413,1.1336,1.1259,1.1182,1.1104,1.1026,1.0946,1.0865,1.0784,1.0701,1.0616,1.0531,1.0443,1.0354,1.0262,1.0169,1.0073
1.288,2.0089,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5277,1.5235,1.5194,1.5156,1.5119,1.5084,1.505,1.5019,1.4989,1.4961,1.4935,1.491,1.4806,1.4696,1.4587,1.4481,1.4376,1.4273,1.4172,1.4072,1.3974,1.3878,1.3783,1.3689,1.3597,1.3506,1.3417,1.3328,1.3241,1.3156,1.3071,1.2987,1.2904,1.2823,1.2742,1.2662,1.2583,1.2504,1.2426,1.2349,1.2273,1.2196,1.2121,1.2045,1.197,1.1896,1.1821,1.1746,1.1672,1.1597,1.1522,1.1447,1.1371,1.1295,1.1218,1.1141,1.1062,1.0983,1.0903,1.0821,1.0739,1.0654,1.0569,1.0481,1.0392,1.03,1.0206
1.38,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5277,1.5235,1.5194,1.5156,1.5119,1.5084,1.505,1.5019,1.4989,1.4961,1.4935,1.491,1.4887,1.4788,1.468,1.4573,1.4469,1.4366,1.4265,1.4165,1.4067,1.3971,1.3876,1.3783,1.3691,1.36,1.3511,1.3423,1.3336,1.3251,1.3166,1.3083,1.3001,1.2919,1.2839,1.2759,1.268,1.2603,1.2525,1.2449,1.2373,1.2297,1.2222,1.2148,1.2073,1.1999,1.1925,1.1851,1.1778,1.1704,1.163,1.1556,1.1481,1.1406,1.1331,1.1254,1.1177,1.11,1.1021,1.0941,1.086,1.0777,1.0693,1.0607,1.0519,1.043,1.0338
1.479,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5277,1.5235,1.5194,1.5156,1.5119,1.5084,1.505,1.5019,1.4989,1.4961,1.4935,1.491,1.4887,1.4866,1.4771,1.4665,1.456,1.4457,1.4356,1.4257,1.4159,1.4063,1.3968,1.3875,1.3783,1.3693,1.3604,1.3516,1.343,1.3345,1.3261,1.3178,1.3096,1.3015,1.2935,1.2855,1.2777,1.27,1.2623,1.2547,1.2472,1.2397,1.2322,1.2248,1.2175,1.2102,1.2028,1.1956,1.1883,1.181,1.1737,1.1664,1.159,1.1516,1.1442,1.1367,1.1291,1.1215,1.1137,1.1059,1.0979,1.0898,1.0816,1.0732,1.0646,1.0558,1.0468
1.585,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5277,1.5235,1.5194,1.5156,1.5119,1.5084,1.505,1.5019,1.4989,1.4961,1.4935,1.491,1.4887,1.4866,1.4847,1.4755,1.465,1.4548,1.4447,1.4348,1.425,1.4154,1.406,1.3967,1.3875,1.3785,1.3696,1.3609,1.3523,1.3438,1.3354,1.3271,1.319,1.3109,1.3029,1.2951,1.2873,1.2796,1.272,1.2644,1.2569,1.2495,1.2421,1.2348,1.2275,1.2203,1.2131,1.2058,1.1986,1.1914,1.1842,1.177,1.1698,1.1625,1.1552,1.1478,1.1404,1.1328,1.1252,1.1175,1.1097,1.1018,1.0937,1.0855,1.0771,1.0685,1.0597
1.698,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5277,1.5235,1.5194,1.5156,1.5119,1.5084,1.505,1.5019,1.4989,1.4961,1.4935,1.491,1.4887,1.4866,1.4847,1.4829,1.474,1.4637,1.4536,1.4437,1.434,1.4244,1.415,1.4057,1.3966,1.3876,1.3787,1.37,1.3614,1.353,1.3446,1.3364,1.3282,1.3202,1.3123,1.3045,1.2968,1.2891,1.2815,1.274,1.2666,1.2592,1.2519,1.2447,1.2375,1.2303,1.2231,1.216,1.2089,1.2018,1.1947,1.1876,1.1804,1.1733,1.1661,1.1588,1.1515,1.1441,1.1366,1.1291,1.1214,1.1136,1.1057,1.0976,1.0894,1.081,1.0724
1.82,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5277,1.5235,1.5194,1.5156,1.5119,1.5084,1.505,1.5019,1.4989,1.4961,1.4935,1.491,1.4887,1.4866,1.4847,1.4829,1.4813,1.4726,1.4625,1.4526,1.4429,1.4333,1.4239,1.4146,1.4055,1.3966,1.3877,1.379,1.3705,1.362,1.3537,1.3455,1.3374,1.3295,1.3216,1.3138,1.3061,1.2985,1.291,1.2835,1.2762,1.2689,1.2616,1.2544,1.2473,1.2402,1.2331,1.2261,1.219,1.212,1.205,1.198,1.191,1.1839,1.1768,1.1697,1.1625,1.1552,1.1479,1.1405,1.133,1.1253,1.1176,1.1097,1.1016,1.0934,1.085
1.95,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5277,1.5235,1.5194,1.5156,1.5119,1.5084,1.505,1.5019,1.4989,1.4961,1.4935,1.491,1.4887,1.4866,1.4847,1.4829,1.4813,1.4798,1.4713,1.4614,1.4517,1.4421,1.4327,1.4235,1.4144,1.4054,1.3966,1.388,1.3794,1.371,1.3627,1.3546,1.3465,1.3386,1.3307,1.323,1.3154,1.3078,1.3003,1.2929,1.2856,1.2784,1.2712,1.2641,1.257,1.25,1.243,1.236,1.2291,1.2221,1.2152,1.2083,1.2014,1.1944,1.1874,1.1804,1.1733,1.1662,1.159,1.1517,1.1444,1.1369,1.1293,1.1216,1.1137,1.1057,1.0974
2.089,2.0088,1.9851,1.9625,1.941,1.9205,1.9009,1.8822,1.8643,1.8472,1.8308,1.8151,1.8,1.7856,1.7717,1.7584,1.7455,1.7332,1.7214,1.71,1.699,1.6884,1.6782,1.6684,1.659,1.6499,1.6411,1.6326,1.6244,1.6166,1.609,1.6016,1.5946,1.5878,1.5812,1.5749,1.5688,1.5629,1.5573,1.5518,1.5466,1.5416,1.5368,1.5322,1.5277,1.5235,1.5194,1.5156,1.5119,1.5084,1.505,1.5019,1.4989,1.4961,1.4935,1.491,1.4887,1.4866,1.4847,1.4829,1.4813,1.4798,1.4786,1.4701,1.4604,1.4508,1.4414,1.4322,1.4231,1.4142,1.4054,1.3968,1.3883,1.3799,1.3717,1.3635,1.3555,1.3476,1.3398,1.3321,1.3245,1.317,1.3096,1.3022,1.295,1.2878,1.2807,1.2736,1.2666,1.2596,1.2527,1.2458,1.239,1.2321,1.2253,1.2185,1.2117,1.2048,1.1979,1.191,1.1841,1.1771,1.17,1.1629,1.1557,1.1483,1.1409,1.1333,1.1256,1.1178,1.1097
